Univariate_LR_coefficients_null_raster	Univariate_LR_coefficients_farm_density_k10_R	Univariate_LR_coefficients_cumulated_max_capacity_k10_R	Univariate_LR_coefficients_farm_density_k10_C	Univariate_LR_coefficients_cumulated_max_capacity_k10_C	Univariate_LR_coefficients_farm_density_k100_R	Univariate_LR_coefficients_cumulated_max_capacity_k100_R	Univariate_LR_coefficients_farm_density_k100_C	Univariate_LR_coefficients_cumulated_max_capacity_k100_C	Univariate_LR_coefficients_farm_density_k1000_R	Univariate_LR_coefficients_cumulated_max_capacity_k1000_R	Univariate_LR_coefficients_farm_density_k1000_C	Univariate_LR_coefficients_cumulated_max_capacity_k1000_C	Univariate_LR_R2_null_raster	Univariate_LR_R2_farm_density_k10_R	Univariate_LR_R2_cumulated_max_capacity_k10_R	Univariate_LR_R2_farm_density_k10_C	Univariate_LR_R2_cumulated_max_capacity_k10_C	Univariate_LR_R2_farm_density_k100_R	Univariate_LR_R2_cumulated_max_capacity_k100_R	Univariate_LR_R2_farm_density_k100_C	Univariate_LR_R2_cumulated_max_capacity_k100_C	Univariate_LR_R2_farm_density_k1000_R	Univariate_LR_R2_cumulated_max_capacity_k1000_R	Univariate_LR_R2_farm_density_k1000_C	Univariate_LR_R2_cumulated_max_capacity_k1000_C	Univariate_LR_delta_R2_farm_density_k10_R	Univariate_LR_delta_R2_cumulated_max_capacity_k10_R	Univariate_LR_delta_R2_farm_density_k10_C	Univariate_LR_delta_R2_cumulated_max_capacity_k10_C	Univariate_LR_delta_R2_farm_density_k100_R	Univariate_LR_delta_R2_cumulated_max_capacity_k100_R	Univariate_LR_delta_R2_farm_density_k100_C	Univariate_LR_delta_R2_cumulated_max_capacity_k100_C	Univariate_LR_delta_R2_farm_density_k1000_R	Univariate_LR_delta_R2_cumulated_max_capacity_k1000_R	Univariate_LR_delta_R2_farm_density_k1000_C	Univariate_LR_delta_R2_cumulated_max_capacity_k1000_C
0.00239349120982839	0.0019939269650283	0.00239714370806998	0.00372300322982014	0.00261161199603059	0.000552484010061152	0.00109547901271318	0.00840014297497323	0.00395699290875223	6.89670117427969e-05	0.000112622571544527	-0.00275386772236806	0.0105478309053933	0.0215764019374786	0.0414638958416492	0.0274421776021318	0.0088653538546606	0.016017851996643	0.0484208550941942	0.0319259258995262	0.00231101729198665	0.00877357329960428	0.0478557750893808	0.0197686227395238	6.98124265790029e-05	0.00418937124843651	0.0198874939041705	0.00586577566465316	-0.012711048082818	-0.00555854994083566	0.0268444531567156	0.0103495239620476	-0.019265384645492	-0.0128028286378744	0.0262793731519022	-0.00180777919795483	-0.0215065895108996	-0.0173870306890421
0.0013795946762197	0.0012793714703568	0.00139814715666895	0.00295163622839954	0.00176635911673971	0.000360207662864282	0.000875867119072834	0.0141209265304264	0.002992077382909	4.16290598991354e-05	9.34997123505882e-05	0.123560108624267	0.0129622906264277	0.0226561981641479	0.0464171422799375	0.0270408327074604	0.0161122632697582	0.0217921284529624	0.0572686230056477	0.0362394973850482	0.0123199967487703	0.0146095743190194	0.0541099680726361	0.0213572050549799	0.0114885615587301	0.012246384288313	0.0237609441157896	0.00438463454331247	-0.00654393489438967	-0.000864069711185519	0.0346124248414998	0.0135832992209003	-0.0103362014153776	-0.00804662384512848	0.0314537699084882	-0.00129899310916802	-0.0111676366054178	-0.010409813875835
0.00230300345496304	0.00194212985054324	0.00228710027925987	0.00472539777819802	0.00275232207179771	0.000534789184113317	0.00131327783927884	0.0212004924446176	0.00450241901215244	6.44520300104025e-05	0.000139305199918986	0.183566662226335	0.0169248493633526	0.0334361487993806	0.0566773987024446	0.0374628931695317	0.0224427169005784	0.0296721820084855	0.0658493995287824	0.0446249543560287	0.015143667861747	0.0186117226128719	0.065139457455622	0.0270376349929349	0.0138932289305597	0.0125367172676662	0.023241249903064	0.00402674437015113	-0.0109934318988023	-0.00376396679089511	0.0324132507294017	0.0111888055566481	-0.0182924809376336	-0.0148244261865087	0.0317033086562413	-0.00639851380644575	-0.019542919868821	-0.0208994315317144
0.00249756942218119	0.00154385763461241	0.00216744688904369	0.00550261294730749	0.00317881542183945	0.000203167278144923	0.000660488710595716	0.0257836908245207	0.00581516426810925	5.93503163430875e-06	2.55263474390782e-05	0.22606039167244	0.0259963980307379	0.0350576964646025	0.0312502339410906	0.0308013398325044	0.0283429336698903	0.0353544208304881	0.00892688521268516	0.0118068407022119	0.0209965709951051	0.0292235835786558	0.000553550518118128	0.00100810925296613	0.0196534903421916	0.0284254784495712	-0.00380746252351186	-0.00425635663209807	-0.00671476279471218	0.000296724365885584	-0.0261308112519173	-0.0232508557623906	-0.0140611254694973	-0.00583411288594666	-0.0345041459464843	-0.0340495872116363	-0.0154042061224108	-0.00663221801503126
0.0013271726063235	0.00108353867668516	0.00125597392488156	0.00214862920586725	0.00138588225057989	0.000308998416545787	0.000409551527410822	0.00884453268510221	0.00157791977220418	3.86765443281834e-05	2.89412868711391e-05	0.0744168431911457	0.00465819103743827	0.0280490628328997	0.0493283314915731	0.0297433618714608	0.0127959337083515	0.0198416227878172	0.0611753201518706	0.0186332059693092	0.00700408719656506	0.00679944008782451	0.0636720317061867	0.00650626721921328	0.00604158268939633	0.00256734064777974	0.0212792686586734	0.00169429903856113	-0.0152531291245482	-0.00820744004508252	0.0331262573189709	-0.00941585686359045	-0.0210449756363346	-0.0212496227450752	0.035622968873287	-0.0215427956136864	-0.0220074801435033	-0.0254817221851199
0.00162006141875244	0.0013452248206684	0.0014715342278804	0.00345688215673637	0.00197214840659892	0.000376512037487977	0.000303070278021157	0.0164169330855503	0.00309694057109913	3.7957612014934e-05	2.23566043952825e-05	0.141401494883998	0.0123261372058554	0.0173057363445847	0.0305263953087507	0.0195019587498767	0.0135018836440984	0.0164826210052539	0.0404367552245906	0.00961962627302585	0.0100105384941473	0.0100918393722768	0.0292690059721489	0.00414588522037036	0.00905144813207194	0.00759067371014324	0.013220658964166	0.00219622240529199	-0.00380385270048631	-0.00082311533933082	0.0231310188800059	-0.00768611007155888	-0.00729519785043746	-0.00721389697230794	0.0119632696275642	-0.0131598511242144	-0.00825428821251279	-0.00971506263444148
0.00170328484725671	0.00141088079052144	0.00152040770972851	0.00377065869396016	0.00220031208883661	0.000348825208097667	0.000341380920144434	0.0165299163963909	0.00372079222706775	3.74594237618515e-05	2.49353085373673e-05	0.138958538074651	0.0126495242600125	0.0395151569351542	0.0697422583958111	0.0410592615344919	0.0288212923019524	0.0386829739882315	0.080395926816951	0.0180179823951006	0.017792378446848	0.0257288737791716	0.0651627545336509	0.00713902704820479	0.0155489036361088	0.0137590382162251	0.0302271014606569	0.00154410459933776	-0.0106938646332018	-0.000832182946922673	0.0408807698817968	-0.0214971745400536	-0.0217227784883062	-0.0137862831559826	0.0256475975984968	-0.0323761298869494	-0.0239662532990454	-0.0257561187189291
0.00132827891312848	0.000977227832213505	0.0010165063877514	0.00309363895671245	0.0015953202669459	0.00025121323596447	5.45447735942811e-05	0.0155698357699517	0.00268410468629865	2.61293379362049e-05	-1.2509685863303e-05	0.135443085206278	0.0114156294946158	0.0222323430466881	0.0272056215038362	0.0158470344917815	0.0183467675358134	0.0201518082923907	0.0253265433186267	0.000333236191464274	0.0149989017669153	0.0133215126635071	0.0203127533343426	0.0013038336048823	0.014016118987785	0.0116349357154864	0.00497327845714806	-0.00638530855490663	-0.00388557551087471	-0.00208053475429747	0.00309420027193853	-0.0218991068552239	-0.00723344127977283	-0.00891083038318101	-0.00191958971234557	-0.0209285094418058	-0.00821622405890314	-0.0105974073312017
0.00203191967156797	0.0016129111889576	0.00191935843206982	0.00421798964725762	0.00249365822973202	0.000476990918841567	0.00071992685373851	0.0184861854778898	0.00387039762730415	5.61833632614128e-05	5.23966483127159e-05	0.159182363486562	0.0106578065172707	0.050396793328085	0.0815151544139576	0.0520535765451584	0.0349358927760867	0.046148264221325	0.105617620699823	0.0337422570247986	0.02300187095853	0.026747660449224	0.096415848158683	0.010547732334821	0.0209406643148655	0.0114192279187496	0.0311183610858726	0.00165678321707335	-0.0154609005519983	-0.00424852910675998	0.0552208273717378	-0.0166545363032864	-0.027394922369555	-0.023649132878861	0.0460190548305979	-0.039849060993264	-0.0294561290132195	-0.0389775654093354
0.00154447525618269	0.00108923625167509	0.00135863354823792	0.0033494152807758	0.00184332302194579	0.000275755524915379	0.0003854748470534	0.0168765417261433	0.00307459769878609	3.22394450490909e-05	3.41249872837418e-05	0.147443247258916	0.0133944065013846	0.0272281043333911	0.0361871735561453	0.0281727702292885	0.0205666190751134	0.0235440483153823	0.0402994287587537	0.0175759704125264	0.0171204853559771	0.0157667218664731	0.0375631962388272	0.00933097860335285	0.0161092638533801	0.0146241586439392	0.0089590692227542	0.000944665895897357	-0.00666148525827771	-0.00368405601800881	0.0130713244253626	-0.00965213392086478	-0.010107618977414	-0.011461382466918	0.0103350919054361	-0.0178971257300383	-0.0111188404800111	-0.0126039456894519
0.00103038051428218	0.000922681242059986	0.00100412079353999	0.00219490012864681	0.00130082754104666	0.000305971314448315	0.000473852838637338	0.00999775840088403	0.00190979153959423	3.81964790213045e-05	4.12492615229702e-05	0.0835755078328345	0.00558564144243909	0.0155050970240629	0.0330638900880379	0.0169655663405048	0.011085718550428	0.0148228688451094	0.0537400392802737	0.0164648841199152	0.00830223002158152	0.0077456539876324	0.0553547671370172	0.00756032392829948	0.00738516742746967	0.00370537313186912	0.017558793063975	0.00146046931644193	-0.00441937847363485	-0.000682228178953481	0.0382349422562108	0.000959787095852364	-0.00720286700248133	-0.00775944303643045	0.0398496701129543	-0.00794477309576338	-0.00811992959659318	-0.0117997238921937
0.00166641348685642	0.0012896202501004	0.00177473039215058	0.00311969396138677	0.00198545083368142	0.000315317609552821	0.000986718045419646	0.00890176261499806	0.00326545043319983	3.32655316675987e-05	9.34612368664639e-05	0.0660448341673486	0.00795094730758804	0.0402065242756216	0.0597249120115592	0.051053655013171	0.0222777959333941	0.0334120415368093	0.0582728183070664	0.062311553991047	0.00738115803905938	0.0224888509655529	0.0443477035472787	0.0337093063202045	0.00530156547903326	0.00826580474428345	0.0195183877359376	0.0108471307375494	-0.0179287283422275	-0.00679448273881238	0.0180662940314448	0.0221050297154254	-0.0328253662365623	-0.0177176733100687	0.00414117927165707	-0.0064972179554171	-0.0349049587965884	-0.0319407195313382
0.000989844832336213	0.000878502506521943	0.00094039821268656	0.00247467806413778	0.0012908233989624	0.000266018210881828	0.00029582241629938	0.014557914817033	0.0021839210971954	3.24783146431918e-05	2.8206773733126e-05	0.130680887841529	0.00976992696230132	0.0127533572384875	0.0272114242605307	0.0153852512354173	0.0125163854489097	0.0132925197134292	0.0421774566843548	0.0118787937672958	0.0139280895368823	0.00908651917692501	0.0428569702431211	0.00724879309291639	0.0138633526531682	0.00867504165592205	0.0144580670220433	0.00263189399692987	-0.000236971789577791	0.000539162474941771	0.0294240994458673	-0.000874563471191617	0.0011747322983948	-0.00366683806156245	0.0301036130046336	-0.00550456414557106	0.00110999541468076	-0.0040783155825654
0.000975554825290332	0.000586334622169596	0.000856247184287903	0.00268843800399844	0.00128124113709145	0.000147741056055516	0.000334444808444656	0.0107277481886892	0.00269162272463137	1.71490505134382e-05	1.80260965420384e-05	0.0897057848395846	0.0107308399036448	0.0146052436458272	0.0139199771796325	0.0130037180704788	0.0162382758483059	0.0150711401725974	0.0115657960086695	0.00642456326396997	0.00854893461163398	0.0149068987499249	0.00963606347647015	0.000802257354399495	0.00732342678476851	0.0110864175962901	-0.000685266466194689	-0.00160152557534839	0.00163303220247867	0.00046589652677019	-0.00303944763715769	-0.00818068038185723	-0.00605630903419322	0.000301655104097713	-0.00496918016935704	-0.0138029862914277	-0.00728181686105869	-0.00351882604953705
0.00167201003592371	0.0012812166340237	0.00162632426198658	0.00348900942700622	0.00190732231747539	0.000303426899686177	0.000892029579659252	0.0160734719973562	0.00314566466455619	3.28035352615204e-05	8.99871468888697e-05	0.139323951413117	0.0124910668717282	0.039953603848127	0.0569590733200417	0.0434345403879659	0.0284368244294327	0.0329523961118679	0.0487722776917674	0.0454826449934293	0.0199219563061958	0.022478908309399	0.0396497550868591	0.0234116265389192	0.0182520826485041	0.0167438798236464	0.0170054694719147	0.00348093653983896	-0.0115167794186943	-0.00700120773625906	0.00881867384364047	0.00552904114530233	-0.0200316475419312	-0.017474695538728	-0.000303848761267857	-0.0165419773092078	-0.0217015211996229	-0.0232097240244805
0.00155539024546272	0.00148700181040052	0.0014495133226221	0.00296398625441136	0.00196277903391197	0.00055451464099497	0.000618425732424781	0.011260977860202	0.00312688754774501	7.17112069525614e-05	5.08079282106367e-05	0.0932028741896526	0.00852233747421657	0.00727093526029862	0.0163638617178374	0.00736435440524182	0.00413282327618485	0.0070682307411364	0.0309936649557833	0.00594757095485555	0.00197325608688119	0.0041797983728966	0.0348192604095105	0.00241470183041989	0.00165099922814584	0.00142895664382389	0.00909292645753879	9.34191449431972e-05	-0.00313811198411377	-0.000202704519162218	0.0237227296954847	-0.00132336430544307	-0.00529767917341743	-0.00309113688740202	0.0275483251492119	-0.00485623342987873	-0.00561993603215278	-0.00584197861647473
0.00312189523450612	0.00216145031573269	0.00274123371224515	0.00691382112730251	0.0038749356195553	0.00052593971705027	0.000793065594704258	0.0312902357854583	0.00724273022733678	6.03040926289668e-05	4.98994509257964e-05	0.273003741903992	0.0292895282524856	0.105485569018144	0.132650227833044	0.10048582973172	0.0811897479430863	0.0978920128085766	0.121693685879608	0.0451538719161491	0.0571341422772316	0.0802378038024579	0.107773862186067	0.0109986251629881	0.0529091171702303	0.0583662582355495	0.0271646588148992	-0.00499973928642454	-0.0242958210750582	-0.00759355620956793	0.0162081168614639	-0.0603316971019954	-0.0483514267409129	-0.0252477652156866	0.00228829316792267	-0.0944869438551563	-0.0525764518479142	-0.0471193107825949
0.00180298801703619	0.00137081445769033	0.00184905586313103	0.00359175287784101	0.00233612791804151	0.000381493393708837	0.000768942276882765	0.0131792785542298	0.00414153507717319	4.04498188447409e-05	7.87068411540765e-05	0.10646287186036	0.0123224541475673	0.0381931389912366	0.0587677277367041	0.0513047702125238	0.0246239696418933	0.0377501008755626	0.0731923342393161	0.0590502973865979	0.0120566468018551	0.026755343714618	0.0554962844087519	0.042157965974011	0.00982441035220968	0.0125557253763128	0.0205745887454675	0.0131116312212872	-0.0135691693493434	-0.000443038115674067	0.0349991952480794	0.0208571583953612	-0.0261364921893816	-0.0114377952766186	0.0173031454175152	0.0039648269827744	-0.028368728639027	-0.0256374136149238
0.00157340046954539	0.00148719191930573	0.00165255507136641	0.00365008967178804	0.00199170511174567	0.000508162991411909	0.00109815157314549	0.0175942153646964	0.0034353764232419	6.93675431300418e-05	0.000128687783993736	0.153417816812122	0.014206581723097	0.0351618892460196	0.0772734928575216	0.0446984516539762	0.0303893397547727	0.0338733681022485	0.128723976155121	0.075319337867318	0.0238590882556043	0.0245064924192908	0.152806518664155	0.0581576773192548	0.0221158506758602	0.0207844264370219	0.042111603611502	0.00953656240795659	-0.00477254949124689	-0.00128852114377105	0.093562086909101	0.0401574486212984	-0.0113028009904153	-0.0106553968267288	0.117644629418135	0.0229957880732353	-0.0130460385701593	-0.0143774628089977
0.00179739500653802	0.00128265008410396	0.00169343671563868	0.00371634940093486	0.00213510958117856	0.000359038262734969	0.000567321063075785	0.0160825202141424	0.00354519019076806	4.09568240654116e-05	3.71418079894508e-05	0.137583322649866	0.0125006742319626	0.0495794912387315	0.0690524675744474	0.0510886388240239	0.0326040591432255	0.0430902407209838	0.0840193841180758	0.0300715991851755	0.0200944296890285	0.027375665994712	0.0744228544925544	0.00883375162409859	0.0178936512756272	0.0158537749731951	0.0194729763357159	0.00150914758529243	-0.016975432095506	-0.00648925051774773	0.0344398928793443	-0.019507892053556	-0.0294850615497029	-0.0222038252440195	0.0248433632538229	-0.0407457396146329	-0.0316858399631043	-0.0337257162655364
0.00116453998271539	0.00121014293822174	0.00132633242155587	0.00219518523863936	0.00122108305391314	0.000379746737974872	0.00060865716948118	0.00922469755153011	0.00196196462431757	4.78357239674081e-05	5.98317317952452e-05	0.0757819288210258	0.0074146334620456	0.0223550663025161	0.060269812695387	0.035323055584065	0.0138831134057008	0.0164430150728406	0.09366388723575	0.0532792721046736	0.00840710726699812	0.0107976683955787	0.0996049369863257	0.037982091267545	0.00701812286833657	0.00760850790574918	0.0379147463928708	0.0129679892815489	-0.00847195289681531	-0.00591205122967551	0.0713088209332339	0.0309242058021574	-0.013947959035518	-0.0115573979069374	0.0772498706838096	0.0156270249650289	-0.0153369434341796	-0.0147465583967669
0.00113855693143658	0.000969210330486363	0.000993464897420626	0.00226311279662192	0.00147868124322542	0.00028686268217132	0.000248830979986205	0.0100404632923061	0.00232494847861396	3.30113854378685e-05	1.59238551552736e-05	0.0845482575895836	0.00867274491776414	0.0193833308807304	0.0327997612620256	0.018174197329065	0.0130614784066198	0.0210221522109776	0.0431006918382634	0.00789384263466618	0.00856133698842173	0.0134981536485567	0.0398365265142491	0.00228305829650182	0.0074888888007426	0.00930133057620218	0.0134164303812953	-0.00120913355166537	-0.00632185247411057	0.00163882133024728	0.0237173609575331	-0.0114894882460642	-0.0108219938923086	-0.00588517723217362	0.0204531956335188	-0.0171002725842286	-0.0118944420799878	-0.0100820003045282
0.00135263585181144	0.000914440501456907	0.00126508831154241	0.00345624852289856	0.00170886199731909	0.00022009788794077	0.000416502379542288	0.0169932014648502	0.00332168302501877	2.52503896676828e-05	3.62817071643778e-05	0.148349648315347	0.0151258615190143	0.0280049785381836	0.03334412922306	0.0306101202909491	0.0278364155703585	0.0274459466795618	0.0325916394443837	0.0223589176522682	0.0219903842604373	0.0233688405097699	0.0288690893867604	0.0118487077855012	0.020550863571363	0.0215880147779661	0.00533915068487636	0.00260514175276551	-0.000168562967825102	-0.000559031858621779	0.00458666090620008	-0.00564606088591543	-0.00601459427774634	-0.00463613802841365	0.000864110848576842	-0.0161562707526824	-0.00745411496682061	-0.0064169637602175
0.00252162075568074	0.0017782929101759	0.00228880338744836	0.00554297584386618	0.00297446150081274	0.000384716637973221	0.00059939472855359	0.0254145938234752	0.00573776971511805	3.96554578432886e-05	4.19641306879914e-05	0.221052226981658	0.024250483628607	0.0727022555049211	0.0964897030710589	0.0738333971453542	0.0557344737667757	0.0635031010606272	0.0839257846220851	0.0371412535358369	0.0416757284333678	0.0529074037201166	0.0641567810933722	0.0135682488637372	0.0389898805060105	0.0478665837358368	0.0237874475661378	0.00113114164043311	-0.0169677817381454	-0.00919915444429389	0.0112235291171641	-0.0355610019690842	-0.0310265270715533	-0.0197948517848044	-0.00854547441154888	-0.0591340066411839	-0.0337123749989106	-0.0248356717690843
