# BEAST v1.10.5 Prerelease #23570d1
# Generated Mon Dec 14 23:29:58 CET 2020 [seed=1607984996940]
# Analysis_1_141220.xml
# keywords: skygrid discretized_branch_rates
state	joint	prior	likelihood	treeModel.rootHeight	age(root)	treeLength	skygrid.precision	skygrid.logPopSize1	skygrid.logPopSize2	skygrid.logPopSize3	skygrid.logPopSize4	skygrid.logPopSize5	skygrid.logPopSize6	skygrid.logPopSize7	skygrid.logPopSize8	skygrid.logPopSize9	skygrid.logPopSize10	skygrid.logPopSize11	skygrid.logPopSize12	skygrid.logPopSize13	skygrid.logPopSize14	skygrid.logPopSize15	skygrid.logPopSize16	skygrid.logPopSize17	skygrid.logPopSize18	skygrid.logPopSize19	skygrid.logPopSize20	skygrid.logPopSize21	skygrid.logPopSize22	skygrid.logPopSize23	skygrid.logPopSize24	skygrid.logPopSize25	skygrid.logPopSize26	skygrid.logPopSize27	skygrid.logPopSize28	skygrid.logPopSize29	skygrid.logPopSize30	skygrid.logPopSize31	skygrid.logPopSize32	skygrid.logPopSize33	skygrid.logPopSize34	skygrid.logPopSize35	skygrid.logPopSize36	skygrid.logPopSize37	skygrid.logPopSize38	skygrid.logPopSize39	skygrid.logPopSize40	skygrid.logPopSize41	skygrid.logPopSize42	skygrid.logPopSize43	skygrid.logPopSize44	skygrid.logPopSize45	skygrid.logPopSize46	skygrid.logPopSize47	skygrid.logPopSize48	skygrid.logPopSize49	skygrid.logPopSize50	skygrid.cutOff	gtr.rates.rateAC	gtr.rates.rateAG	gtr.rates.rateAT	gtr.rates.rateCG	gtr.rates.rateCT	gtr.rates.rateGT	frequencies1	frequencies2	frequencies3	frequencies4	alpha	ucld.mean	ucld.stdev	meanRate	coefficientOfVariation	covariance	treeLikelihood	branchRates	skygrid
22600000	-23000.422082069235	-1234.1798350943627	-21766.24224697487	0.6518770740577615	2018.871410597175	6.385513282622278	0.3362376908089139	4.098121695575754	4.0758911828766475	1.0382639255971342	2.691153769024592	1.5476404756883955	4.940435224143467	2.1523655422242283	0.1993781108608428	0.4982534869873405	0.3149564741088952	-0.33260037247536667	-1.5160318022931691	-4.340186344216712	-2.2470305375412805	-3.005895756224556	-3.4877432011978566	-2.94162091206352	0.8227607392853464	0.38610735555540154	1.959417649965717	-1.3814285955508523	2.1752667396197563	1.1196529049460793	0.9068045108484011	-0.014622211477888003	-2.5393203102088995	-1.313456864826254	-0.8057412411438662	0.6949287122130212	-1.7481093697960965	-1.7337105181132373	-4.74217748081332	-3.55571918772483	-5.857624822634687	-5.943846093437088	-8.345083425767417	-9.954812440020504	-12.668745290956958	-11.627445148702924	-13.944756466032093	-14.509691808784076	-17.60568013411621	-18.64787839238707	-17.650962361051178	-18.219055712725776	-18.624650951563872	-18.22059216161323	-20.156505767970618	-21.590640995243852	-22.508876638358654	1.0	0.5015996468213474	2.30701119248638	0.26407994564845516	0.10637187418743266	2.398748232483283	0.42218910837307294	0.3258697029889441	0.19519608711897785	0.2505009425678024	0.22843326732427197	0.1090953356774693	0.005803133991427092	0.005954581165706549	0.004735171036372644	0.7889826490737439	0.0701237840817761	-21766.24224697487	-1097.5424907706538	-131.08844150303918
22700000	-22974.919899333654	-1216.5301658113688	-21758.389733522286	0.7553259513295338	2018.7679617199033	6.905465381770147	0.5011683462990284	3.267887673976258	2.152041605419131	3.908786999763211	2.789938266955659	2.1335957320574295	1.8947698772003343	1.7188575672034432	-0.002123545379924943	1.5675741200825268	1.745490321991925	0.09323131444123789	-1.370663416759171	-3.741454749724964	-2.074925402742071	-4.51532703670435	-4.90086665709949	-3.1516014911641106	-5.533403510050175	-4.270555957459166	-4.339306538431709	-2.8316050241125073	-2.0907121189553273	0.23547960396525047	1.8372390706501651	0.6702409348441214	1.8233305827816162	1.7904662520491885	0.43152952826272367	-0.7865661426042525	-1.7598001549674271	-0.5157757918236898	-1.3578489744145628	-2.322116189975295	-1.6253793124865181	-0.8530690535961726	-1.6691264045580787	-3.0442467382423986	-6.263836154801013	-6.710856343230186	-6.44827051364007	-4.073915203814146	-3.9650503955622605	-6.161547167581427	-5.701802999448777	-5.326670679018233	-5.41364850587914	-4.930788566114873	-6.8215295910611795	-6.517310601415517	-5.15920040598035	1.0	0.49860201936048104	2.352399603642754	0.16920878167860498	0.020001975140192373	2.6096476569195084	0.35013996325842933	0.32094134439140354	0.1995859802152892	0.24722343855236056	0.23224923684094292	0.03100538315705183	0.0062982148690464606	0.008829570665250296	0.004846057995042577	1.070644398123696	-0.030605805899680857	-21758.389733522286	-1097.5424907706538	-113.17920808347563
22800000	-23004.24432121752	-1211.9221176445149	-21792.322203573007	0.8726424246426825	2018.65064524659	7.194989450463695	2.3234313485296214	0.9820000606554903	1.0165957830163945	0.879967544864988	1.9421135461260324	2.7700475656080528	2.7726548544473606	1.0217178722412021	0.025338915680562485	0.46236647292291133	0.06421693225871572	-0.27685845044813684	-1.6137100798183883	-2.2109830366375323	-2.197423182986994	-2.5277090235424016	-3.135474026478556	-2.951304550062013	-2.260509179664298	-2.6878464051102	-3.3287226048679237	-3.161588924862527	-2.6588491324379153	-1.8954910620164942	-1.6296494363816891	-2.3938086609991105	-1.3254152451717858	0.38809550528802417	0.15614980039157977	-0.6312795114776795	-1.1582923940746892	-1.1513331664249955	-0.9737055966421446	-0.22344928231724182	-0.9742262438459246	-1.263630847499308	-1.7311843238952473	-2.3438501441174076	-1.3145791674021745	-0.47596988004543805	-1.339216953774819	-0.4351307452773028	-0.1978977873443708	-1.4293206076413203	-1.916520127411951	-2.2342301796438084	-1.7592841681063862	-1.7528752281999873	-0.6154303107472052	-0.82318525174119	-0.1491353280505212	1.0	0.47780988199457647	2.5148206018911745	0.20477209428384158	0.056461787885921044	2.4657055242977375	0.28043010964671755	0.32127456803388815	0.20170357718354234	0.250794333578328	0.22622752120423792	0.037365781682398735	0.0054687701405874605	0.004818920032381691	0.00447106571787503	0.7555801244228507	-0.10138613053120431	-21792.322203573007	-1097.5424907706538	-107.1316107802081
22900000	-22987.416528345544	-1223.3648695022366	-21764.051658843306	0.6969451541151968	2018.8263425171176	7.056304096395131	0.5477531596377193	4.570090216696187	5.62376737192832	4.522994799139428	6.046119548080167	4.70392840013947	4.946007569922243	1.6381486429408958	0.555196128709409	0.5852680575427803	1.0560029110577875	0.17108985411482103	-1.0406080665828141	-2.9956362464567596	-3.092503040222509	-2.8222596880213855	-1.6896969885865873	-1.9014960297690167	-2.1967512306306167	-1.1856303047975953	-1.802065607105089	-3.3722548991805104	-1.3285635902364203	-2.0991239934688206	-1.1634824389060432	-2.3300462803678093	-1.7606451254191204	-0.6735522945009689	-0.8004408044666593	-0.7190940390221057	-3.060561372266543	-0.03491368343085732	-1.2211963590406447	-0.5749508335041023	-1.4751740252474335	-3.0086289782525246	-2.221076453385529	0.4923402877367744	-0.6503920047744787	-0.5121360080659718	0.0957923047840179	-0.48085248046050166	-0.1683926027171081	1.2018871773270918	-0.06382122257941081	2.429652315180461	1.8449233368186428	2.382019887195044	3.613738633978505	3.625330581694417	5.463290984892817	1.0	0.49873888581351067	2.0451964737158415	0.15284080030606514	0.03768256296746055	2.834250101518874	0.43129117567821584	0.33218748909772905	0.19411849410008358	0.240903915681624	0.23279010112055945	0.003551258338927151	0.006750178133651351	0.009700256833221028	0.004812480667074331	1.361300959898255	-0.023695564121344583	-21764.051658843306	-1097.5424907706538	-119.949381165506
23000000	-22998.43461604251	-1242.1715738886414	-21756.263042153867	0.5125124407543404	2019.0107752304784	6.519876393225049	0.4984230485226126	-0.5321959168859107	-0.4318604033585014	-0.37595510253581854	-0.8196112711003962	0.04670334915284724	0.44081103934209265	2.7622668092587546	0.11822916177314477	1.8319115681630642	0.6049576557534041	-0.18404518363474404	-0.7601625704205809	-1.6976041615261548	-2.930743032069837	-4.523607066576231	-5.1600421608145135	-5.751205025053322	-3.075993490416106	-1.4072956623976256	0.6605973603750961	-0.8526633380715349	-0.6103634135448566	0.1120248121648757	-2.1654632396504288	-3.7863564845631528	-3.1366251740083184	-4.238571342357912	-4.579565560702377	-2.533775836394319	-1.3492374503173625	-0.9815592913189293	-0.6688290125177625	-2.066458976480621	-3.5457668083323637	-2.2147988049881784	-2.530600529948856	-4.246657846060411	-5.661477633545087	-5.851410560517339	-6.991713357496806	-5.600292182533647	-5.29688872382774	-3.4360119019739104	-2.8833879320411797	-2.834911511316532	-5.66148418228394	-6.926102928920688	-7.574510248668819	-2.9329546531161768	-3.639149996395977	1.0	0.4228629879643509	2.2435587702263446	0.27241348367425516	0.1155817286112999	2.657549127903986	0.2880339016197289	0.3196914714057067	0.199741204854789	0.24635974533177202	0.23420757840772868	0.047271354193334704	0.006055767841305332	0.00666919851240753	0.005434811769393207	1.1301602606560308	-0.021281130203352615	-21756.263042153867	-1097.5424907706538	-138.7949633354606
23100000	-23024.45760431104	-1225.3765020213211	-21799.081102289718	0.6143153138185266	2018.9089723574143	6.25352550395594	0.24981971552819837	1.1643377629792333	-0.6221879191636948	1.3612351790963648	3.2196092864651193	4.403945582935837	0.1481017128011492	1.7402760536665522	0.883017406627322	2.4531389989146146	-0.3164611710502421	-1.3027715069027603	-1.7877477478590922	-2.9087689264892074	-3.5317470771803503	-6.905169335267412	-6.3899087491214335	-6.562310909704559	-5.401400714514482	-7.057796403222797	-5.2732797108093985	-2.618862143244867	-4.735752901817412	-1.9296920274085465	2.1017083881506835	3.2685040108301626	3.6029216034555365	1.976955625370098	-0.8612032988716475	-1.4018994491595023	-1.3123281156428925	-3.598419311544764	-3.0903041506474667	-2.7693014752999456	-2.243688524500058	-3.741022857051068	-8.999880287577477	-8.17174145448315	-9.485742503162292	-12.31456749000966	-10.49988935059876	-9.601328654012443	-12.766974019585804	-15.251501186344218	-15.432431532255134	-13.000668064620555	-16.359759312705144	-16.234192454406013	-15.194486581966261	-14.921145797376866	-16.44322809305662	1.0	0.5225121221279032	2.0259042311832194	0.18334687515425638	0.053780110052714464	2.8220197681418084	0.39243689334006304	0.3305898323327014	0.19375368663690815	0.24860938332762272	0.227047097702764	0.06809188441640454	0.006123482325803424	0.005143473456990495	0.004995316297752754	0.8337806109291711	-0.037493356992242516	-21799.081102289718	-1097.5424907706538	-122.62786977578844
23200000	-22994.84914202162	-1215.573634128795	-21779.275507892824	0.571292824172534	2018.9519948470602	6.127435520960922	0.07873230974922572	7.887397556239177	4.7897984819398784	11.800350728220396	8.856157187861813	8.051412072607052	7.131507151323236	1.3844294193434044	-0.834701520342984	3.0851125751766943	2.7165185826910245	-0.8614350493891206	-1.7603815174882318	-3.322535294289173	0.5964059378909523	-5.319792870849313	-5.247866769871271	-2.6527702599988734	2.2399001776948824	3.536874773230468	5.174837926341355	6.387493998689767	1.5618573724736629	5.222266238450637	5.052785695816969	3.7862766980593254	0.8746474380898601	-2.5306095264175843	-2.0115522247525064	-9.77303887807636	-9.321538059540543	-5.496100704558922	-0.7180526930282198	7.717473102240907	11.562259759939602	9.685111164492781	9.76469252171529	8.224404080380843	8.02352206081677	11.660317175811606	9.653634957963016	6.3861283846854935	8.97908578435761	5.710718638805332	4.845461113695912	10.65581600471731	10.181572749674375	10.953167580348019	10.980390982216992	12.608500181761377	9.649093613472319	1.0	0.5170452503550577	2.574835425377268	0.26741402382845975	0.06386751912464317	2.2544170789445404	0.32242070236999654	0.31907784725954325	0.20455678392814355	0.24914601698445762	0.227219351827852	0.05903321867234106	0.00709036664387706	0.008485081667291899	0.005918961770503683	1.1846561758318428	0.0785928054523207	-21779.275507892824	-1097.5424907706538	-113.89815669469269
23300000	-22969.15262246498	-1189.0906713541444	-21780.061951110834	1.30648146017452	2018.2168062110582	7.129737430341535	2.1221915480985514	2.5603850488584916	2.0704751833876465	2.346851808082388	2.2816064475363356	0.8980626280914265	1.3569800950954125	1.609719924411295	0.2586868537447871	-0.0329711737896331	-0.5540262122275851	-0.5498576533500525	-1.0019276729807556	-2.5806283285130007	-2.172951186683215	-3.2995986985380292	-3.127691681346715	-2.978310812891224	-2.8074325313745794	-1.721749325391274	-2.0830366837298913	-1.6513635133394449	-0.6076771109951469	-0.5070074830394558	-0.6854060629258959	0.48589860966067056	0.5640198893493817	1.584801246533826	2.267752375177385	1.9604645276571975	1.5236132636426976	1.529295308433035	0.9679281175983806	1.7063564374317761	0.5927356278019384	1.9608155650468229	1.5707764993864475	1.7489325193860703	1.6988597608310214	1.678162065893381	1.5579373337135354	2.344293068367294	2.2168383892981156	2.3827743361301774	2.494006073414037	3.198696006587121	3.1048113174695304	2.3795804825021434	1.785337797850366	1.4063958290775305	0.8420873772968153	1.0	0.499629846986916	2.7279742701561753	0.17917403692842887	0.05102058381866786	2.3089573389529323	0.23324392315684464	0.3199829934717247	0.19835818518985857	0.25215311138078783	0.22950570995762504	0.09228438213523087	0.0060298889851206185	0.005671566381241348	0.004386129531047863	0.8284451270075163	0.02327528309922688	-21780.061951110834	-1097.5424907706538	-84.2214393745452
23400000	-23061.19410637189	-1263.5254513261468	-21797.668655045745	0.7143183609781275	2018.8089693102547	7.68674796103178	0.27479296542891146	14.172250665010214	13.708115217348883	10.327564337366317	10.703611119131043	8.23128183107268	3.430656783732114	0.7822182330498136	1.2527898541374454	0.8592639328805711	0.6040843357747121	0.6125797290325551	-0.6515970881186599	-2.091738435978061	0.13967874820677517	-2.6070736577045994	-6.184822133688252	-4.763518092062448	-1.732020774719476	0.20153964741988606	1.0468787199054712	0.9620998717676659	1.2806673029067932	3.4655174624248515	3.281888616976291	2.9489420121441614	0.061095460982211025	-1.0841901316446423	-0.10534537683849066	-1.3100572604829406	0.10525647811648603	-2.8005003391678414	-0.4286157343466491	-1.19756025363623	0.011266908132630427	-1.9357205378281899	-4.170151976310489	-2.2829455250226522	-3.6853798262381923	-4.946229128037288	-5.665826854247927	-2.4353754105485157	-3.2648315301419584	-2.7796758463284146	1.163421878875723	2.4685889376972168	2.9225419736788454	2.1248559817699553	5.945147879724592	5.375137714522369	4.054406702912871	1.0	0.510739072908127	2.439602634786055	0.14344530204441489	0.03931577223535649	2.6451958476407866	0.22170137038522406	0.33333862822683585	0.19953702568919376	0.2399459520087489	0.22717839407521773	0.08325559415661343	0.004456312196123578	0.004890307892007792	0.004537117478849529	0.9800635834008877	-0.09857239677857643	-21797.668655045745	-1097.5424907706538	-160.91816272433562
23500000	-23004.77010015378	-1234.8683524573003	-21769.90174769648	1.0811158760377493	2018.442171795195	7.9255299654367395	0.49080184973048246	2.600415948814036	1.8378833044765681	3.383557439935325	2.9486842034927117	4.005181392206825	2.307188189497914	1.733884792242249	-0.2723385897421565	1.7413671809017917	0.2977718339682968	-0.7348770418476672	0.8729202316435504	-1.5883072614616234	-1.2917747759871734	-1.8047126235482338	-5.4773534158638615	-4.172886089393614	-3.7324156835893643	-2.566439856118288	-2.5793821906294054	-2.647564911519298	-0.8487110921394081	1.6223798484107348	1.9273955774512346	1.4028667106385746	3.6877559550312666	5.059922142850417	5.9506735211258075	8.06771023104289	4.9432035481877	6.518044794571563	5.079409102808901	5.1346442452635	3.76313098267499	3.5263177214155434	3.8346541136801813	4.3038332762354	3.591087064882719	0.12712694353052706	-0.1412271099852479	1.7017375510264499	0.1597449625469387	-2.0298780915612444	-0.7624746261453152	-3.928425560019111	-2.6536270438317633	-1.618252888954128	-1.1897749616222022	0.1513888071879288	-2.097872749246778	1.0	0.4603189607527864	2.5320954377285187	0.3171121378306046	0.09372252123673849	2.2798583468778775	0.3168925955734379	0.32703398030916725	0.19771724568262197	0.2452772195673292	0.22997155444087797	0.015190816604335071	0.005769372502183817	0.006564766632115676	0.00412806436388869	1.0096229866266477	0.06812945349491308	-21769.90174769648	-1097.5424907706538	-131.6872155552156
23600000	-23003.4630954271	-1237.868525823548	-21765.594569603552	0.6272357823357737	2018.896051888897	7.804202132010385	1.650596985482301	-0.002912758531397497	-0.08428319461034828	0.0040685848577755035	0.29667163288697485	0.554247214055643	0.7139888071952881	0.9308577737084879	0.7840406502099946	0.632954157390543	0.6505809333970236	0.22292406332514486	-0.10045534073289936	-1.5896285432910742	-0.511032506321534	-0.9179924748816181	-0.9915999898539747	-1.2360325021091676	-1.553460061271331	-2.2250239823219955	-3.0489339923044976	-2.5941941309008607	-2.3794528959884214	-3.084658231265294	-3.1367902544412036	-2.783384178599536	-1.8596660169346961	-1.8292794154914767	-1.3174399021716312	-1.5138271465213258	-1.772608679838244	-1.2189708151890026	-1.6927562879844542	-0.9235513454766662	-1.1004664609973667	-0.7967641037404976	-2.024732532269746	-2.1578455841554125	-2.7284764201737612	-2.5896718328604464	-2.0030600435829946	-1.1733525831646776	-1.118986124188561	-1.316948035458122	-2.7579064009439738	-3.069068884806182	-3.025628169945402	-1.072268795701523	-0.3210317407206973	-0.6889106105884566	-1.5573270689825196	1.0	0.6312959559933353	2.3330694062377986	0.18691192346982072	0.0688159737757414	2.5925957027328703	0.18731103779039593	0.3259039291393833	0.19786060918552895	0.24776902082565797	0.22846644084942605	0.04568801153732742	0.0045615214492869425	0.005619435285011628	0.004066720597807325	1.191852191228485	-0.026336500726433263	-21765.594569603552	-1097.5424907706538	-133.53629817092965
23700000	-22996.837065426065	-1225.7300351453819	-21771.107030280684	0.8180151196432028	2018.7052725515896	7.420491070281444	1.0401594178964144	3.4859006283787	2.8830949342716212	1.2641942873037206	1.0010127198785586	1.3751170453043515	0.7614701453609488	0.37882531254985563	0.6095987417402672	1.2223137905254708	0.9915017674123889	-0.09598043794549745	-0.9583409485749353	-1.4510551656435058	-2.9000045925587408	-4.1033248259829	-3.2900940335018705	-2.248563884345257	-0.9051629769039873	-1.6108724875173432	-0.4155298555938911	0.4525038152900436	0.22140455851961827	-0.1247296773799127	-0.5898372802844911	0.5218440153911299	-1.29834407027847	0.43380262543614334	-0.5042894758405797	0.9279050031590921	1.7920642921030607	2.140346706818779	1.4701758015643553	1.2015428969016584	0.6727595960901348	0.7840538947818416	0.10599905810741705	-0.03384616994624312	-0.1088462006960702	-1.1708035603377758	-3.889514949619683	-3.532159752405744	-4.344118285224945	-3.961295117218656	-3.1255203546979766	-2.865942582388121	-3.3236833286243175	-4.105467365586342	-4.292806295440116	-3.1258496156247935	-2.8481449834863466	1.0	0.4846378601480844	2.702553645906051	0.21846490466946702	0.06018360195266991	2.2365727079511393	0.2975872793725499	0.3249456090597521	0.20254143030534236	0.24436732637472883	0.2281456342601729	0.026792379745618093	0.0054821363301540095	0.003899641176938544	0.004601454652886567	0.6639554299771931	0.11509087523646384	-21771.107030280684	-1097.5424907706538	-121.78046088206455
23800000	-22997.761252421213	-1235.0053989465925	-21762.75585347462	0.4770869517622415	2019.0462007194706	6.289854435945121	0.24978597813959913	3.2012078348363713	3.391562404328286	0.07542201833832829	3.166613110038453	-0.34318770326758097	0.3797607927232225	0.600763564552702	0.07494227140090076	0.9913182324502201	0.9679412579722899	-0.6966142738813679	-0.2541309360240626	-1.7117203224025621	-1.4044686660649406	-3.8448307320977038	-5.388653403276283	-8.58879848743176	-8.370856248315192	-8.075691317530664	-11.282798918391393	-10.818651869197156	-10.247412229519558	-9.241686637497516	-8.016545145479098	-6.782937837956648	-7.785516543660623	-7.34309130855037	-6.943578615250273	-6.808938386358921	-4.250219598235359	-3.026280886330019	-3.6717798920295976	-2.635487174083737	-4.224791902554717	-3.7941449408875796	-4.11209609799164	-3.126459534642848	1.4032652956271336	0.0020894923239698215	-1.6380766098814599	-3.637111865179616	-0.1082822672302779	2.296491872459259	0.5670690547044455	-2.0373758508033317	-0.9824902440103402	-0.44474819844356794	-0.09412175437119163	-1.0337813550520893	-0.8339138814300737	1.0	0.44280867188924944	2.5025508321227266	0.26427715970160404	0.0811516466234449	2.399724221884522	0.3094874677784134	0.32216741708953867	0.20097821892556894	0.2464571442753628	0.23039721970952584	0.07012082721302454	0.005834320383453185	0.009845578505578599	0.005051278796093439	1.1910295755551905	0.003040061890248893	-21762.75585347462	-1097.5424907706538	-132.26741663131844
23900000	-22993.228617424953	-1234.4550989013744	-21758.77351852358	0.47690281017224717	2019.0463848610605	7.010012278977394	0.5821428962816896	6.7333932645180745	4.305066136698381	3.265958009183054	3.906888652194545	3.222489242327681	0.810342543986564	1.91902695196154	1.8582159460999503	-0.03807318043224794	0.984751137565132	0.09901288505555259	-0.35148965860848497	-2.084706504341646	-1.6533132029785698	-3.9543058443525294	-4.66050812024987	-4.287144683641688	-4.707873648963671	-5.323856321569239	-6.391334737386889	-7.058154789460756	-7.853154898545188	-6.6798856231101045	-8.405155563175567	-11.87793904168584	-10.462461905004906	-8.430292660499255	-8.197817794345879	-9.455335718087044	-10.62559942875203	-10.265393477990811	-11.201391593476393	-11.988799933432906	-13.704499714376286	-12.65460679401327	-11.327917122933137	-12.144083289000536	-10.83308196315748	-11.909546516838791	-10.596579642539778	-10.26289936708983	-8.745640659573127	-10.664270372452298	-12.338291053224793	-11.501055839641609	-10.399469983575525	-10.501812548286196	-8.548938728252464	-8.581349787652483	-9.594923523542864	1.0	0.41405411186961166	2.469615492107586	0.20690572639557306	0.013471721611178614	2.759502053226565	0.13645089478944622	0.3223409373147209	0.19924417148260049	0.24610479421084436	0.23231009699183022	0.005650012768025579	0.005404325348747533	0.0054527249679171205	0.0050880644993409364	0.8015133914990811	0.03771998908311239	-21758.77351852358	-1097.5424907706538	-131.10493153270144
24000000	-22959.15589395994	-1210.145829383125	-21749.010064576818	0.4767223190142633	2019.0465653522185	6.477725909815067	0.8337134897105247	2.403855240403611	2.1346987269326956	1.719730056342613	-0.6848025258250059	0.9067062836946942	2.6678864083155487	1.9505876974191372	-0.12464809349943577	1.0668117047390135	0.4563184796555658	1.4744331699250945	-1.0160223422794052	-2.6830658844455106	-3.5611941030617733	-3.614821426984771	-3.183646746926762	-3.616343595495898	-5.110457928138191	-7.586296791300578	-9.191994293765124	-7.333080405190329	-7.301134946260867	-6.382448558374952	-6.654080542949024	-7.636280333236512	-7.340585849029696	-7.062641816305456	-7.463871539368519	-6.33698103413445	-4.001550910617839	-3.0409924114357634	-2.635154560438922	-1.3942722288543221	-1.8342113565028013	-3.022134720745893	-1.9274380448405068	-0.8183124013620322	-1.2894852325146022	-1.6829340491538058	-3.201176652551614	-2.0906905369661866	-1.8235478763064457	-0.38122178352886493	-0.695855433795872	0.47727206645154485	3.4897535386230762	3.3115339079675135	3.93535127283823	4.445216045592542	6.487543603185866	1.0	0.5188677979064644	2.47410146803143	0.13721234488064427	0.07385040128782942	2.4953801617882907	0.3005878261053017	0.32686772778118395	0.19950625713903714	0.2492947028246408	0.22433131225513397	0.08066729017123604	0.007260764879198041	0.01146642113047069	0.005137612185489683	1.498728795673386	-0.07620823783261271	-21749.010064576818	-1097.5424907706538	-106.07224350530745
24100000	-22961.679823371982	-1195.3387022398272	-21766.341121132155	0.47756742275963016	2019.0457202484731	6.28593204303685	1.6440938614678229	2.236831784615874	1.467313241834788	0.5123694832945458	1.0419852780969212	1.4086388042446352	2.221168492297177	0.5842851504950859	0.5432530133072242	0.67411032981225	0.28589846115176454	0.3644713266786429	-1.3106322643132091	-2.29079501166557	-2.6706298579385646	-2.357645696518544	-2.88953534532658	-3.0053083165034806	-3.8451273584859615	-3.421605492174602	-4.749282199556591	-4.829606240676803	-4.71361324601522	-3.7206312817414515	-4.03923180709485	-3.183220315282492	-2.7791495003662425	-2.0381461793333937	-0.9802801432410195	-0.7247598503074704	0.4294690304053308	-0.4498095757155278	-1.0079883183158795	-1.5442749421089994	-1.0439839688669688	-0.8033267772934032	-0.6903619825832523	-1.4906460586188208	-2.4357344057588026	-2.504089423835598	-1.5233846755031815	-2.896539568486465	-2.21028192836142	-2.192235298731478	-1.9686079985188538	-2.1935420665982903	-2.0970528407693676	-2.7828351855000384	-2.712021533192376	-1.861810728879668	-0.7028597069858211	1.0	0.4782125001627248	2.5025113192047383	0.12645390169256204	0.01702314119356208	2.533965526519596	0.34183361122677924	0.3199474583556573	0.1977336278730442	0.25017270527043933	0.23214620850085496	0.047389159506327376	0.005447188361856147	0.005440796123272837	0.004972187853109101	0.9132881254834027	-0.030722355019121506	-21766.341121132155	-1097.5424907706538	-90.81202100947166
24200000	-22986.736944349253	-1212.0683414293967	-21774.668602919857	0.5886019943413516	2018.9346856768914	6.6383716198822995	2.6143862294189746	-2.217253024714558	-0.8076307496844596	-0.27809566929110796	0.16828088358623938	0.027103022390589926	-0.038002779879656945	0.8818343376085006	1.3671113685606504	1.1063320440480746	0.6499771469597644	-0.8317325653617358	-1.4938380923071222	-1.374260143935998	-1.1357847709593525	-2.3821653633876787	-2.2036456659290984	-1.6875997659632311	-0.3055707852675287	-0.3869735911347014	1.0394331720894971	0.7604276931529363	0.7108554163783976	-0.05094246919835843	-1.046223770509724	-1.5984610342167545	-1.654450137751264	-2.026954202643577	-1.4944576800735732	-2.658463538277064	-3.0075228392478435	-2.6431196454240284	-2.6017480193202323	-2.970899746876362	-2.496247713155353	-2.8677735755165146	-2.2219734521054955	-2.150005578779119	-2.7102804474494446	-2.274128965500949	-3.4166003444755852	-3.1332640557097613	-2.0361613311433295	-2.0617578603848767	-0.6217550237005565	0.42380509514405773	0.7159791012723766	0.7919742855154417	0.320395686026429	0.43980023873977325	0.21787423789092353	1.0	0.6173979638694386	2.2782092574470334	0.15410891847213049	0.05737750011497924	2.493523593119279	0.3993827669771053	0.3249817856207619	0.1987099653431629	0.25254047972002186	0.22376776931604933	0.10787125470905054	0.005454161098741606	0.00479613203309643	0.005071829125922047	0.8695758042070819	0.04625965633024529	-21774.668602919857	-1097.5424907706538	-106.9829541484719
24300000	-22969.252718367334	-1203.1808243064281	-21766.071894060904	0.7730955867632548	2018.7501920844695	6.533746702722722	0.8073221135139185	1.7755679792906913	2.20721251649163	1.7872357090769928	0.14772710023961766	2.1418374512533975	2.9519762829410263	2.766795180696353	-0.05283818977079523	0.8624959652881058	0.42903504512660884	-0.3930688101614501	-2.5485946142584797	-3.73666114657912	-2.314097413637082	-3.7670796036014162	-3.3364102236354705	-3.9810988673635386	-0.9767616089957523	-1.2945751377653396	0.6733683603922054	1.6061511250737033	3.565637975946709	3.3166924072983575	2.3216125975616997	1.8654007491783013	0.9920350723846602	-1.237226564496721	-0.34787499597267196	-0.008724969244400221	-1.209105620389701	0.09569199243613069	-0.5556349017188495	0.16980910221930962	1.4449751645580613	1.7188768901149338	1.4408387665509435	0.5550356242989185	-0.04135562669287851	-0.0471227436822208	-0.8431338309831988	-1.9145588816086379	-1.9545431968872715	-1.6104483349506844	-2.009770685279201	-2.6109940948475936	-4.326916775116656	-2.3297036058199967	-4.430190284854166	-4.308236506960857	-3.6842962958460763	1.0	0.3095963867298185	2.0909948630979573	0.19852119280803526	0.04414839444844189	3.0730966982677517	0.28364246464796217	0.3278803233733986	0.19505951195878096	0.24625181034542803	0.2308083543223884	0.07287628944024357	0.006865061459362307	0.006689959073861484	0.005224833635771016	0.9818496795056242	-0.06110744063035224	-21766.071894060904	-1097.5424907706538	-99.2038153926458
