19;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
20;NA;NA;0;0;0;0;0;0;NA;0;0;0;0;0;NA;0;0;0;0;NA;2;0;NA;0;0;0;0;NA;NA;0;NA;0;NA;0;NA;0;0;0;0;NA;0;NA;0;NA;NA;NA;0;NA;0;0;NA;0;0;NA;0;0;0;0;0;NA;NA;0;NA;NA;NA;0;0;0;NA;NA;0;0;NA;NA;NA;0;0;0;NA;0;0;NA;NA;0
21;NA;NA;0;0;0;0;0;0;NA;0;0;0;0;0;NA;0;0;0;0;NA;0;5;NA;0;0;0;0;NA;NA;0;NA;5;NA;0;NA;0;5;0;0;NA;0;NA;0;NA;NA;NA;0;NA;0;0;NA;0;0;NA;5;0;0;0;0;NA;NA;0;NA;NA;NA;0;0;5;NA;NA;0;0;NA;NA;NA;0;0;0;NA;0;0;NA;NA;0
22;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
23;NA;NA;0;0;0;3;0;0;NA;0;0;0;0;0;NA;0;0;0;0;NA;0;0;NA;7;0;0;0;NA;NA;0;NA;0;NA;3;NA;0;0;0;0;NA;0;NA;0;NA;NA;NA;0;NA;0;0;NA;0;0;NA;0;0;0;0;0;NA;NA;0;NA;NA;NA;0;0;0;NA;NA;0;0;NA;NA;NA;0;0;0;NA;0;0;NA;NA;0
24;NA;NA;0;0;0;0;0;0;NA;0;0;1;0;0;NA;0;0;0;0;NA;0;0;NA;0;1;0;0;NA;NA;0;NA;0;NA;0;NA;1;0;1;0;NA;0;NA;0;NA;NA;NA;0;NA;0;0;NA;0;0;NA;0;0;0;0;1;NA;NA;0;NA;NA;NA;0;1;0;NA;NA;0;0;NA;NA;NA;0;0;0;NA;0;0;NA;NA;0
25;NA;NA;0;0;8;0;0;8;NA;0;0;0;8;8;NA;0;0;0;0;NA;0;0;NA;0;0;8;0;NA;NA;0;NA;0;NA;0;NA;0;0;0;0;NA;0;NA;0;NA;NA;NA;0;NA;0;0;NA;0;0;NA;0;0;0;0;0;NA;NA;0;NA;NA;NA;0;0;0;NA;NA;8;0;NA;NA;NA;0;0;0;NA;0;0;NA;NA;0
26;NA;NA;1;0;0;3;1;0;NA;2;0;0;5;0;NA;0;0;3;0;NA;0;0;NA;0;0;0;13;NA;NA;0;NA;0;NA;0;NA;5;0;1;0;NA;0;NA;3;NA;NA;NA;0;NA;3;0;NA;0;0;NA;0;2;0;3;5;NA;NA;0;NA;NA;NA;0;7;3;NA;NA;0;0;NA;NA;NA;2;4;0;NA;0;0;NA;NA;0
27;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
28;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
29;NA;NA;0;0;0;0;0;0;NA;0;0;0;0;0;NA;6;6;0;0;NA;0;0;NA;0;0;0;0;NA;NA;6;NA;0;NA;0;NA;0;0;0;0;NA;0;NA;0;NA;NA;NA;0;NA;0;0;NA;0;0;NA;0;0;0;0;0;NA;NA;0;NA;NA;NA;0;0;0;NA;NA;0;0;NA;NA;NA;0;0;0;NA;0;0;NA;NA;0
30;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
31;NA;NA;0;3;0;0;0;0;NA;0;0;0;0;0;NA;0;0;0;0;NA;0;5;NA;0;0;0;0;NA;NA;0;NA;11;NA;0;NA;0;5;0;0;NA;0;NA;0;NA;NA;NA;0;NA;0;0;NA;0;0;NA;5;0;0;6;0;NA;NA;0;NA;NA;NA;0;0;5;NA;NA;0;6;NA;NA;NA;0;0;0;NA;0;0;NA;NA;0
32;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
33;NA;NA;0;0;0;0;0;2;NA;0;0;0;2;0;NA;0;0;0;0;NA;0;0;NA;5;0;0;0;NA;NA;0;NA;0;NA;7;NA;0;0;0;0;NA;0;NA;0;NA;NA;NA;0;NA;0;0;NA;0;0;NA;0;0;0;0;0;NA;NA;0;NA;NA;NA;0;0;0;NA;NA;0;0;NA;NA;NA;0;0;0;NA;2;0;NA;NA;0
34;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
35;NA;NA;0;0;0;0;0;0;NA;0;0;12;0;0;NA;0;0;0;0;NA;0;0;NA;0;12;0;12;NA;NA;0;NA;0;NA;0;NA;24;0;23;0;NA;0;NA;0;NA;NA;NA;0;NA;0;0;NA;0;0;NA;0;0;0;0;24;NA;NA;0;NA;NA;NA;0;24;0;NA;NA;0;0;NA;NA;NA;0;1;0;NA;0;0;NA;NA;0
36;NA;NA;0;0;0;0;0;0;NA;0;0;0;0;0;NA;0;0;0;0;NA;0;5;NA;0;0;0;0;NA;NA;0;NA;5;NA;0;NA;0;6;0;0;NA;0;NA;0;NA;NA;NA;0;NA;0;0;NA;0;0;NA;6;0;0;0;0;NA;NA;0;NA;NA;NA;0;0;6;NA;NA;0;0;NA;NA;NA;0;0;0;NA;0;0;NA;NA;0
37;NA;NA;0;0;0;0;0;0;NA;0;0;3;0;0;NA;0;0;0;0;NA;0;0;NA;0;3;0;4;NA;NA;0;NA;0;NA;0;NA;7;0;7;0;NA;0;NA;0;NA;NA;NA;0;NA;0;0;NA;0;0;NA;0;0;0;0;7;NA;NA;0;NA;NA;NA;0;7;0;NA;NA;0;0;NA;NA;NA;0;0;0;NA;0;0;NA;NA;0
38;NA;NA;0;0;0;0;0;0;NA;0;0;0;0;0;NA;0;0;0;0;NA;0;0;NA;0;0;0;0;NA;NA;0;NA;0;NA;0;NA;0;0;0;13;NA;0;NA;0;NA;NA;NA;0;NA;0;0;NA;0;11;NA;0;0;0;0;0;NA;NA;0;NA;NA;NA;0;0;0;NA;NA;0;0;NA;NA;NA;0;0;0;NA;0;0;NA;NA;0
39;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
40;NA;NA;1;0;0;0;0;0;NA;0;0;0;0;0;NA;0;0;0;3;NA;0;0;NA;0;0;0;0;NA;NA;0;NA;0;NA;0;NA;0;0;0;0;NA;4;NA;0;NA;NA;NA;0;NA;0;0;NA;0;0;NA;0;0;0;0;0;NA;NA;0;NA;NA;NA;3;0;0;NA;NA;0;0;NA;NA;NA;0;0;0;NA;0;0;NA;NA;0
41;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
42;NA;NA;3;0;0;8;3;0;NA;5;0;0;0;0;NA;0;0;8;0;NA;0;0;NA;0;0;0;8;NA;NA;0;NA;0;NA;0;NA;0;0;0;0;NA;0;NA;8;NA;NA;NA;0;NA;8;0;NA;0;0;NA;0;5;0;8;0;NA;NA;0;NA;NA;NA;0;5;8;NA;NA;0;0;NA;NA;NA;5;0;0;NA;0;0;NA;NA;0
43;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
44;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
45;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
46;NA;NA;0;0;0;0;0;0;NA;0;0;0;0;0;NA;0;0;0;0;NA;0;0;NA;0;0;0;0;NA;NA;0;NA;0;NA;0;NA;0;0;0;0;NA;0;NA;0;NA;NA;NA;3;NA;0;3;NA;0;0;NA;0;0;2;0;0;NA;NA;2;NA;NA;NA;0;0;0;NA;NA;0;0;NA;NA;NA;0;0;0;NA;0;0;NA;NA;0
47;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
48;NA;NA;3;0;0;19;3;0;NA;16;0;0;0;0;NA;0;0;6;0;NA;0;0;NA;0;0;0;6;NA;NA;0;NA;0;NA;0;NA;0;0;0;0;NA;0;NA;6;NA;NA;NA;0;NA;19;0;NA;0;0;NA;0;16;0;10;0;NA;NA;0;NA;NA;NA;0;16;19;NA;NA;0;0;NA;NA;NA;16;0;0;NA;0;0;NA;NA;0
49;NA;NA;0;0;0;0;0;0;NA;0;0;0;0;0;NA;0;0;0;0;NA;0;0;NA;0;0;0;0;NA;NA;0;NA;0;NA;0;NA;0;0;0;0;NA;0;NA;0;NA;NA;NA;4;NA;0;12;NA;0;0;NA;0;0;4;0;0;NA;NA;4;NA;NA;NA;0;0;0;NA;NA;0;0;NA;NA;NA;0;0;0;NA;0;0;NA;NA;0
50;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
51;NA;NA;0;0;0;0;0;0;NA;0;0;0;0;0;NA;0;0;0;0;NA;0;0;NA;0;0;0;0;NA;NA;0;NA;0;NA;0;NA;0;0;0;0;NA;0;NA;0;NA;NA;NA;0;NA;0;0;NA;8;0;NA;0;0;0;0;0;NA;NA;0;NA;NA;NA;0;0;0;NA;NA;0;0;NA;NA;NA;0;0;0;NA;0;0;NA;NA;0
52;NA;NA;0;0;0;0;0;0;NA;0;0;0;0;0;NA;0;0;0;0;NA;0;0;NA;0;0;0;0;NA;NA;0;NA;0;NA;0;NA;0;0;0;7;NA;0;NA;0;NA;NA;NA;0;NA;0;0;NA;0;7;NA;0;0;0;0;0;NA;NA;0;NA;NA;NA;0;0;0;NA;NA;0;0;NA;NA;NA;0;0;0;NA;0;0;NA;NA;0
53;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
54;NA;NA;0;0;0;0;0;0;NA;0;0;0;0;0;NA;0;0;0;0;NA;0;5;NA;0;0;0;0;NA;NA;0;NA;5;NA;0;NA;0;7;0;0;NA;0;NA;0;NA;NA;NA;0;NA;0;0;NA;0;0;NA;12;0;0;0;0;NA;NA;0;NA;NA;NA;0;0;7;NA;NA;0;0;NA;NA;NA;0;0;0;NA;0;0;NA;NA;5
55;NA;NA;0;0;0;8;0;0;NA;8;0;0;0;0;NA;0;0;2;0;NA;0;0;NA;0;0;0;2;NA;NA;0;NA;0;NA;0;NA;0;0;0;0;NA;0;NA;2;NA;NA;NA;0;NA;8;0;NA;0;0;NA;0;8;0;4;0;NA;NA;0;NA;NA;NA;0;8;8;NA;NA;0;0;NA;NA;NA;8;0;0;NA;0;0;NA;NA;0
56;NA;NA;0;0;0;0;0;0;NA;0;0;0;0;0;NA;0;0;0;0;NA;0;0;NA;0;0;0;0;NA;NA;0;NA;0;NA;0;NA;0;0;0;0;NA;0;NA;0;NA;NA;NA;3;NA;0;5;NA;0;0;NA;0;0;15;0;0;NA;NA;5;NA;NA;NA;0;0;0;NA;NA;0;0;NA;NA;NA;0;0;0;NA;0;0;NA;NA;0
57;NA;NA;2;1;0;6;2;0;NA;4;0;0;0;0;NA;0;0;4;0;NA;0;0;NA;0;0;0;4;NA;NA;0;NA;4;NA;0;NA;0;0;0;0;NA;0;NA;4;NA;NA;NA;0;NA;6;0;NA;0;0;NA;0;4;0;12;0;NA;NA;0;NA;NA;NA;0;4;6;NA;NA;0;6;NA;NA;NA;4;0;0;NA;0;0;NA;NA;0
58;NA;NA;0;0;0;0;0;0;NA;0;0;3;0;0;NA;0;0;0;0;NA;0;0;NA;0;3;0;3;NA;NA;0;NA;0;NA;0;NA;6;0;5;0;NA;0;NA;0;NA;NA;NA;0;NA;0;0;NA;0;0;NA;0;0;0;0;9;NA;NA;0;NA;NA;NA;0;9;0;NA;NA;0;0;NA;NA;NA;0;4;0;NA;0;0;NA;NA;0
59;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
60;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
61;NA;NA;0;0;0;0;0;0;NA;0;0;0;0;0;NA;0;0;0;0;NA;0;0;NA;0;0;0;0;NA;NA;0;NA;0;NA;0;NA;0;0;0;0;NA;0;NA;0;NA;NA;NA;5;NA;0;8;NA;0;0;NA;0;0;8;0;0;NA;NA;8;NA;NA;NA;0;0;0;NA;NA;0;0;NA;NA;NA;0;0;0;NA;0;0;NA;NA;0
